qtype_Computational,qtype_Descriptive,qtype_Differentiate,qtype_Discrete,qtype_Mathematical,qtype_Other,qtype_Proof,qtype_Statistical,qtype_What,keyword_count,keyword_tfidf,sentence_count,readability_scores,avg_word_length,difficulty_level_encoded
1,0,0,0,0,0,0,0,0,7,3.332090452,1,31.64444444,4.545454545,0
0,1,0,0,0,0,0,0,0,4,3.251205502,1,33.49090909,8.166666667,0
0,0,0,0,0,0,0,0,1,5,3.875207074,1,29.81538462,5.5,0
0,1,0,0,0,0,0,0,0,4,3.658928113,1,29.85454545,6.833333333,0
1,0,0,0,0,0,0,0,0,6,3.438616016,1,37.38823529,5.333333333,0
0,1,0,0,0,0,0,0,0,4,3.148892739,1,32,7.2,1
0,0,0,0,0,1,0,0,0,4,4.27873449,1,34.17142857,8.857142857,2
0,1,0,0,0,0,0,0,0,6,3.283176128,1,31.4,5.444444444,0
0,1,0,0,0,0,0,0,0,5,4.024748626,1,33.49090909,7.333333333,0
0,0,0,0,1,0,0,0,0,3,3.940859808,1,32.89230769,7,0
0,1,0,0,0,0,0,0,0,5,3.705137183,1,39.04615385,6.428571429,1
0,0,0,0,0,1,0,0,0,6,4.684050651,1,28.45714286,7.833333333,0
0,1,0,0,0,0,0,0,0,4,2.918064034,1,34.8,5.625,0
0,1,0,0,0,0,0,0,0,5,3.662402314,1,32,8,0
0,0,0,0,1,0,0,0,0,3,4.144821206,1,31.31428571,7,1
0,1,0,0,0,0,0,0,0,6,3.33552436,1,34.17142857,7.714285714,1
0,1,0,0,0,0,0,0,0,6,4.880487746,2,31.67272727,5.333333333,1
0,0,0,0,0,0,0,0,1,7,7.284827545,2,31.46666667,6.285714286,2
0,1,0,0,0,0,0,0,0,11,4.606232743,2,38.9,5.8,1
0,1,0,0,0,0,0,0,0,3,4.542162943,1,39.15555556,6.666666667,1
0,1,0,0,0,0,0,0,0,4,4.091824138,2,29.28235294,6.125,1
0,1,0,0,0,0,0,0,0,4,4.526917823,1,40.66666667,6.6,2
0,1,0,0,0,0,0,0,0,5,5.326257888,2,28.51428571,5.666666667,1
0,1,0,0,0,0,0,0,0,9,5.560161389,2,37.48421053,7.181818182,1
0,1,0,0,0,0,0,0,0,4,4.211109718,2,32.33333333,6.571428571,1
0,1,0,0,0,0,0,0,0,6,4.343942259,1,43.33333333,6.857142857,1
0,1,0,0,0,0,0,0,0,3,4.311031821,0,26.73846154,5.375,1
0,1,0,0,0,0,0,0,0,9,5.765944356,2,35.69090909,4.888888889,1
0,1,0,0,0,0,0,0,0,3,3.569373529,1,34.71111111,6.6,0
0,1,0,0,0,0,0,0,0,7,4.186183839,2,34.67619048,6.545454545,0
0,1,0,0,0,0,0,0,0,10,6.016744379,3,33.33333333,4.952380952,0
0,1,0,0,0,0,0,0,0,4,4.091824138,2,29.28235294,5.75,1
0,1,0,0,0,0,0,0,0,4,4.526917823,1,40.66666667,6.7,2
0,1,0,0,0,0,0,0,0,5,5.326257888,2,27.21538462,6,2
0,1,0,0,0,0,0,0,0,9,6.508730033,2,40.2,5.8,2
0,1,0,0,0,0,0,0,0,3,4.004004117,1,34.71111111,5.666666667,1
0,1,0,0,0,0,0,0,0,6,5.72630561,2,34,6.9,1
0,1,0,0,0,0,0,0,0,4,4.197254399,0,31.4,5.444444444,1
0,0,1,0,0,0,0,0,0,3,5.741526541,1,40,6.285714286,0
0,1,0,0,0,0,0,0,0,3,3.985261837,1,34.71111111,6.6,1
0,1,0,0,0,0,0,0,0,4,3.773576744,2,29.66666667,5.857142857,0
0,1,0,0,0,0,0,0,0,5,4.606188426,2,29.66666667,5.285714286,1
0,1,0,0,0,0,0,0,0,5,5.279476509,3,29.90175439,6.454545455,0
0,1,0,0,0,0,0,0,0,2,3.957681667,1,36,5.571428571,0
0,1,0,0,0,0,0,0,0,5,5.94987587,2,32.33333333,6.5,1
0,1,0,0,0,0,0,0,0,3,3.585285857,1,33.2,7.5,1
0,1,0,0,0,0,0,0,0,4,3.980198276,1,34.71111111,6.8,1
0,0,1,0,0,0,0,0,0,3,6.925953438,1,38.2,5.4,2
0,0,1,0,0,0,0,0,0,5,5.49794345,0,33.9,4.555555556,1
0,1,0,0,0,0,0,0,0,7,5.323748597,5,24.75151515,4.411764706,2
0,1,0,0,0,0,0,0,0,7,5.253026804,2,33.2,4.666666667,1
0,0,1,0,0,0,0,0,0,4,4.492244984,1,38.13333333,7,1
0,1,0,0,0,0,0,0,0,3,4.385099867,2,26,4.75,1
0,1,0,0,0,0,0,0,0,4,3.801698908,1,31.46666667,5.142857143,2
0,0,1,0,0,0,0,0,0,4,5.240850674,2,35.73333333,6.666666667,0
0,1,0,0,0,0,0,0,0,5,4.719684141,2,35.33333333,6.625,1
0,1,0,0,0,0,0,0,0,6,4.536325524,2,31.37142857,6.833333333,0
0,1,0,0,0,0,0,0,0,6,4.343523501,3,28.2,5.571428571,0
1,0,0,0,0,0,0,0,0,7,5.247172112,1,35.03529412,5.222222222,1
1,0,0,0,0,0,0,0,0,22,4.994364123,3,35.01538462,5,1
0,1,0,0,0,0,0,0,0,3,3.891831725,1,38.2,4.8,0
0,1,0,0,0,0,0,0,0,8,6.906123377,3,32.63188406,6.916666667,0
0,0,0,0,0,1,0,0,0,7,4.206879457,3,28.08205128,5.818181818,0
0,0,0,0,0,1,0,0,0,6,6.546228002,3,29.46666667,5,1
0,0,0,0,0,1,0,0,0,3,4.517472616,1,35.33333333,5.5,1
0,0,0,0,0,1,0,0,0,3,7.547180101,2,31.29090909,5.6,1
0,1,0,0,0,0,0,0,0,6,5.058974703,1,38,7,2
0,0,0,0,0,1,0,0,0,5,5.464120459,1,39.74117647,7.6,2
0,0,0,0,0,1,0,0,0,7,4.805988549,2,31.16842105,7.111111111,1
0,0,0,0,0,0,0,1,0,8,4.878384022,2,33.49090909,6,1
0,1,0,0,0,0,0,0,0,11,6.161420565,3,33.73333333,6,1
0,1,0,0,0,0,0,0,0,9,4.733363143,3,33.2,6.384615385,1
0,1,0,0,0,0,0,0,0,7,5.359070847,2,37.48421053,6.692307692,1
0,1,0,0,0,0,0,0,0,3,3.826255781,1,35.73333333,7.5,0
0,1,0,0,0,0,0,0,0,3,3.334829477,1,34.71111111,6.8,1
0,1,0,0,0,0,0,0,0,3,4.060434317,1,38.2,7,2
0,1,0,0,0,0,0,0,0,4,3.613689437,2,33.36923077,5.428571429,1
0,1,0,0,0,0,0,0,0,3,3.185995999,1,37.08571429,7.333333333,0
0,1,0,0,0,0,0,0,0,3,3.477590128,1,31.37142857,6.25,0
0,1,0,0,0,0,0,0,0,4,2.961666832,1,33.2,8.25,0
0,0,0,0,1,0,0,0,0,9,5.878643622,0,25.33333333,3.272727273,1
0,1,0,0,0,0,0,0,0,5,3.816536211,1,32,5.6,0
0,0,0,1,0,0,0,0,0,3,3.771202719,1,31.46666667,6.25,0
0,1,0,0,0,0,0,0,0,3,3.6504397,1,40,6.5,0
0,1,0,0,0,0,0,0,0,5,3.963189646,1,29.85454545,8.8,1
0,0,0,1,0,0,0,0,0,4,3.425680531,2,22.8,6,2
0,1,0,0,0,0,0,0,0,3,3.780007834,2,26,5.25,0
0,1,0,0,0,0,0,0,0,10,4.802601619,2,33.13333333,6.583333333,1
0,1,0,0,0,0,0,0,0,5,4.489985231,1,40.76363636,7.285714286,2
0,1,0,0,0,0,0,0,0,3,3.970066492,2,36.44615385,5.285714286,2
0,0,1,0,0,0,0,0,0,4,3.513490172,2,34.22857143,6,1
0,0,0,1,0,0,0,0,0,7,4.232936715,1,30.75789474,5.9,2
0,1,0,0,0,0,0,0,0,3,3.126352048,1,34.71111111,6.6,1
0,1,0,0,0,0,0,0,0,6,6.294340513,2,35.7,6.75,1
0,1,0,0,0,0,0,0,0,8,4.20332226,3,31.4,6.625,2
0,0,0,1,0,0,0,0,0,7,4.373958828,1,33.86666667,5.7,2
1,0,0,0,0,0,0,0,0,7,4.467604235,1,36.08888889,5.818181818,2
0,1,0,0,0,0,0,0,0,11,4.922351018,1,37.89090909,6.818181818,2
0,1,0,0,0,0,0,0,0,7,3.864900854,2,33.36923077,6.8,1
1,0,0,0,0,0,0,0,0,7,4.43921204,1,42.75555556,6.666666667,2
0,0,0,1,0,0,0,0,0,10,4.205350254,2,34,6.307692308,2
1,0,0,0,0,0,0,0,0,6,4.556594887,1,41.4,6.9,2
1,0,0,0,0,0,0,0,0,8,3.995088564,1,36.07272727,4.333333333,1
0,0,0,0,0,1,0,0,0,7,5.421580674,1,34.17142857,4.714285714,1
0,0,0,0,0,1,0,0,0,4,5.252739634,1,34.8,5.375,0
1,0,0,0,0,0,0,0,0,5,4.339800366,1,34.17142857,5.125,1
1,0,0,0,0,0,0,0,0,6,4.474755789,1,40,6.230769231,1
1,0,0,0,0,0,0,0,0,7,4.270493447,1,31.64444444,6.2,1
1,0,0,0,0,0,0,0,0,9,5.112604354,1,34.25454545,5.636363636,2
1,0,0,0,0,0,0,0,0,5,4.344535449,1,31.31428571,5.714285714,1
1,0,0,0,0,0,0,0,0,5,4.579084689,1,35.33333333,5.333333333,2
1,0,0,0,0,0,0,0,0,6,4.62423362,1,25.62352941,6.428571429,1
1,0,0,0,0,0,0,0,0,5,4.07352955,1,34.17142857,5.25,0
1,0,0,0,0,0,0,0,0,9,4.236238974,1,35.06666667,4.818181818,1
1,0,0,0,0,0,0,0,0,9,4.959911042,1,35.6,4.846153846,2
1,0,0,0,0,0,0,0,0,7,4.613671742,1,33.86666667,5.444444444,2
0,0,0,0,0,1,0,0,0,8,4.23311116,1,40.50434783,4.461538462,2
1,0,0,0,0,0,0,0,0,6,4.530196909,1,32.68235294,6.555555556,1
1,0,0,0,0,0,0,0,0,8,4.459207631,1,37.02608696,5.666666667,1
1,0,0,0,0,0,0,0,0,8,5.286142359,2,35.90434783,5.615384615,0
1,0,0,0,0,0,0,0,0,8,4.5193987,1,36,5.7,1
0,1,0,0,0,0,0,0,0,6,4.645224543,1,43.34545455,5.111111111,0
1,0,0,0,0,0,0,0,0,8,5.638848473,1,38.8,5,0
1,0,0,0,0,0,0,0,0,7,4.535574906,1,36.08888889,6,1
1,0,0,0,0,0,0,0,0,7,6.014601563,1,37.07368421,5.6,1
0,1,0,0,0,0,0,0,0,6,5.337033988,1,32,4.5,0
1,0,0,0,0,0,0,0,0,8,4.748131492,1,39.6,5.5,1
1,0,0,0,0,0,0,0,0,10,5.58167275,1,44.65806452,5.263157895,1
1,0,0,0,0,0,0,0,0,9,4.604783571,1,32.86315789,5.777777778,1
1,0,0,0,0,0,0,0,0,7,4.184900883,1,34.96842105,5.545454545,0
1,0,0,0,0,0,0,0,0,10,5.285185161,1,38.09230769,5.230769231,1
1,0,0,0,0,0,0,0,0,9,4.584517575,1,41.26666667,6,1
1,0,0,0,0,0,0,0,0,8,5.162253672,1,36.97142857,5.272727273,1
1,0,0,0,0,0,0,0,0,7,4.573834616,1,34,5.545454545,1
1,0,0,0,0,0,0,0,0,13,4.831903597,1,37.8,5.4,0
1,0,0,0,0,0,0,0,0,10,5.466076088,1,40.42962963,5.461538462,1
1,0,0,0,0,0,0,0,0,8,4.58318972,1,38.87619048,6,0
1,0,0,0,0,0,0,0,0,9,4.631698007,1,37.93333333,6.142857143,1
1,0,0,0,0,0,0,0,0,9,5.160748324,1,38.76521739,5.692307692,1
0,1,0,0,0,0,0,0,0,5,3.475174462,2,31.37142857,5.571428571,1
0,1,0,0,0,0,0,0,0,5,3.958254202,1,39.04615385,6,2
0,1,0,0,0,0,0,0,0,2,4.199920734,1,33.2,5.4,1
0,0,0,0,0,1,0,0,0,4,5.841994125,1,37.12727273,6.8,0
0,1,0,0,0,0,0,0,0,6,4.040551601,2,26.92941176,5.5,1
0,1,0,0,0,0,0,0,0,4,4.146191139,1,40,5.333333333,1
0,0,0,0,0,1,0,0,0,4,3.915451007,2,27.21538462,6.166666667,2
0,1,0,0,0,0,0,0,0,8,3.969926293,2,32.48888889,5.5,2
0,1,0,0,0,0,0,0,0,4,3.149893426,2,30,7.25,1
0,1,0,0,0,0,0,0,0,4,3.53698559,1,40,7.333333333,0
0,0,0,0,0,1,0,0,0,4,4.302273379,1,32.89230769,5.666666667,0
0,1,0,0,0,0,0,0,0,3,3.43370453,1,34.71111111,6.4,2
0,1,0,0,0,0,0,0,0,5,3.82152746,2,28.51428571,7.5,2
0,1,0,0,0,0,0,0,0,5,3.631041194,1,37.02857143,6.125,2
0,1,0,0,0,0,0,0,0,7,4.465506782,2,29.06315789,6.222222222,2
0,1,0,0,0,0,0,0,0,5,3.930900614,1,39.04615385,6.75,2
0,0,0,0,0,1,0,0,0,2,5.021618547,1,36,6.8,0
0,1,0,0,0,0,0,0,0,4,3.145600738,1,30.26666667,6.8,1
0,0,1,0,0,0,0,0,0,4,5.211935066,1,31.4,5.666666667,2
0,1,0,0,0,0,0,0,0,6,4.146241149,1,33.9,6.625,2
0,0,0,0,0,1,0,0,0,4,4.796811639,1,31.4,6.428571429,2
0,1,0,0,0,0,0,0,0,4,3.046898479,1,38.2,6,1
0,0,0,0,0,1,0,0,0,4,4.33809614,1,28.45714286,5.6,1
0,1,0,0,0,0,0,0,0,5,4.28645851,1,33.49090909,6.333333333,1
0,1,0,0,0,0,0,0,0,4,3.328788065,1,34.8,6.333333333,2
0,0,0,0,0,1,0,0,0,3,3.821081861,1,33.49090909,6.6,0
1,0,0,0,0,0,0,0,0,7,4.431190449,1,36.97142857,4.75,1
0,0,0,0,0,1,0,0,0,8,5.041242884,1,34.96842105,4.384615385,1
1,0,0,0,0,0,0,0,0,6,4.818557408,1,34,4.642857143,1
0,0,0,0,0,1,0,0,0,9,4.859136543,1,32.86315789,4.083333333,2
0,0,0,0,0,1,0,0,0,6,4.425362202,1,38,4.642857143,1
0,0,0,1,0,0,0,0,0,6,3.858804477,1,35.33333333,4.7,2
0,0,0,0,1,0,0,0,0,3,5.48330847,1,25.82222222,4.333333333,1
0,0,0,0,0,1,0,0,0,8,4.819887578,1,33.16190476,4.692307692,1
0,0,0,0,0,1,0,0,0,7,5.480866926,1,32,4.384615385,1
1,0,0,0,0,0,0,0,0,7,4.555990527,1,42.74285714,4.555555556,2
1,0,0,0,0,0,0,0,0,11,5.861582739,1,36.42758621,4.285714286,2
0,0,0,0,1,0,0,0,0,8,4.926105901,1,37.89090909,4.666666667,2
0,0,0,1,0,0,0,0,0,11,4.37641733,1,35.06666667,4,1
1,0,0,0,0,0,0,0,0,7,5.466561929,1,24,3.333333333,1
0,0,0,1,0,0,0,0,0,14,5.160812784,1,36.91428571,4.411764706,2
0,0,0,1,0,0,0,0,0,7,4.850625877,1,35.03529412,4.916666667,2
1,0,0,0,0,0,0,0,0,4,5.707068298,1,25.82222222,5.333333333,2
0,0,0,0,1,0,0,0,0,9,4.418233959,1,29.17419355,3.866666667,2
1,0,0,0,0,0,0,0,0,6,5.108205121,1,28.65263158,4.75,2
0,1,0,0,0,0,0,0,0,5,3.40557603,2,34.22857143,6.833333333,1
0,0,1,0,0,0,0,0,0,4,4.930986422,1,40,6.5,1
0,1,0,0,0,0,0,0,0,4,4.387052685,1,40,6.166666667,1
0,0,1,0,0,0,0,0,0,3,4.334943446,1,38.2,7,1
0,1,0,0,0,0,0,0,0,4,3.504868344,1,38.2,6,1
0,0,1,0,0,0,0,0,0,3,5.929738356,1,40,7,1
0,0,1,0,0,0,0,0,0,6,5.371201579,1,35.03529412,5.9,1
0,1,0,0,0,0,0,0,0,5,4.319775472,1,37.38823529,5.8,1
0,1,0,0,0,0,0,0,0,5,4.403256494,1,39.88571429,6.888888889,1
0,1,0,0,0,0,0,0,0,5,4.456323914,1,33.9,5.5,1
0,0,1,0,0,0,0,0,0,8,5.854943712,1,38.31111111,7.363636364,1
0,0,1,0,0,0,0,0,0,6,5.186160442,1,35.96923077,5.75,2
0,1,0,0,0,0,0,0,0,5,4.142940604,1,36.4,6,2
0,0,0,1,0,0,0,0,0,4,3.83834425,1,35.96923077,6.571428571,1
0,0,1,0,0,0,0,0,0,5,6.232485486,1,23.9,5.571428571,0
0,0,1,0,0,0,0,0,0,6,5.720894988,1,38.9,6.6,2
0,1,0,0,0,0,0,0,0,5,4.496905447,1,40.76363636,6.571428571,1
0,0,0,0,1,0,0,0,0,6,5.090353466,1,31.4,4.5,1
0,0,0,0,0,0,1,0,0,7,5.0120509,1,31.25714286,3.909090909,2
1,0,0,0,0,0,0,0,0,5,4.504777993,1,31.31428571,5.125,2
0,0,0,0,1,0,0,0,0,6,4.75578467,1,32.68235294,5.3,2
0,0,0,0,1,0,0,0,0,7,4.663136688,1,31.4,4.444444444,1
1,0,0,0,0,0,0,0,0,4,4.493507121,1,18.94545455,3.666666667,2
0,0,0,0,1,0,0,0,0,10,4.382700752,1,30.8,3.857142857,1
0,0,0,0,0,0,1,0,0,10,5.24693728,1,33.66896552,4.142857143,2
1,0,0,0,0,0,0,0,0,8,4.67700505,1,28.8,5,2
0,0,0,0,1,0,0,0,0,7,4.721599418,1,32.86315789,4.7,2
1,0,0,0,0,0,0,0,0,8,5.215785522,1,35.6,4.461538462,2
0,0,0,0,0,0,1,0,0,7,4.907757768,1,23.9,3.428571429,2
1,0,0,0,0,0,0,0,0,8,4.540120562,1,27.2,4.666666667,1
0,0,0,0,1,0,0,0,0,12,7.031039015,1,28.89411765,2.789473684,2
1,0,0,0,0,0,0,0,0,9,4.94599838,1,24.24615385,3.4,2
1,0,0,0,0,0,0,0,0,8,5.710426951,1,21.37391304,4.444444444,1
0,0,0,0,1,0,0,0,0,7,4.363829743,1,20.91764706,2.375,1
0,0,0,0,0,0,1,0,0,7,5.232925172,1,28.45714286,3.125,2
1,0,0,0,0,0,0,0,0,7,4.282000674,1,22.33684211,4.285714286,2
0,0,0,0,0,0,0,1,0,10,5.634273474,1,30.66666667,4.6,1
1,0,0,0,0,0,0,0,0,13,5.420686315,1,30.16969697,4.5625,2
0,0,0,0,0,0,0,1,0,14,4.622324504,2,29,5.095238095,1
0,0,0,0,0,0,0,1,0,17,6.363287353,5,29.40952381,5.095238095,2
0,0,0,0,0,0,0,1,0,19,6.492786802,4,36.91428571,4.606060606,2
0,0,0,0,0,0,0,1,0,22,5.907651243,1,36.8,4.230769231,2
0,0,0,0,0,0,0,1,0,11,5.627347853,1,34.77647059,4.529411765,1
0,0,0,0,0,0,0,1,0,19,6.117174249,5,32.96666667,5.181818182,1
0,0,0,0,0,0,0,1,0,9,5.2876793,2,33.86666667,5.888888889,2
0,0,0,0,0,0,0,1,0,11,6.023702856,2,32.65,4.647058824,2
0,0,0,0,0,0,0,1,0,17,4.956335089,3,28.4,4.55,1
1,0,0,0,0,0,0,0,0,12,5.316193938,3,30.84242424,4.941176471,2
0,0,0,0,0,0,0,1,0,29,6.07403975,1,46.58461538,3.921052632,2
0,0,0,0,1,0,0,0,0,7,5.792462389,1,31.64444444,4.222222222,2
0,0,0,0,0,0,1,0,0,5,5.619684097,1,32.66666667,4.5,2
1,0,0,0,0,0,0,0,0,9,6.6110341,1,25.61481481,2.933333333,0
1,0,0,0,0,0,0,0,0,6,4.528884484,1,29.81538462,5.285714286,1
0,0,0,0,1,0,0,0,0,5,4.42436607,1,36.4,6,1
0,0,0,0,0,0,1,0,0,4,4.9734487,1,23.9,4,1
1,0,0,0,0,0,0,0,0,7,4.901583928,1,34,4.076923077,2
0,0,0,0,1,0,0,0,0,8,5.769254931,1,36.26666667,4.461538462,2
1,0,0,0,0,0,0,0,0,17,5.029630168,0,29.29302326,3.625,2
0,0,0,0,0,0,0,1,0,4,4.720807663,1,42.74285714,4.857142857,1
1,0,0,0,0,0,0,0,0,10,6.38026079,1,38.66666667,5.0625,2
1,0,0,0,0,0,0,0,0,16,6.424088712,1,31.14285714,5.473684211,2
1,0,0,0,0,0,0,0,0,12,6.893287901,2,30.75789474,4.722222222,2
0,0,0,0,0,0,0,1,0,16,5.593700072,3,30.9255814,4.583333333,2
1,0,0,0,0,0,0,0,0,14,5.322330936,3,36.91612903,5.117647059,2
0,0,0,0,0,0,0,1,0,15,6.760160295,1,38.16410256,4.652173913,1
1,0,0,0,0,0,0,0,0,22,5.431042132,1,26.13684211,4.2,2
1,0,0,0,0,0,0,0,0,14,5.897984723,0,26.77894737,3,2
0,0,0,0,0,0,0,1,0,10,5.444979882,2,28.66666667,4.75,1
0,0,0,0,0,0,0,1,0,16,6.276667715,5,29.33333333,5.333333333,1
0,1,0,0,0,0,0,0,0,21,5.26460465,0,36.68571429,4,2
0,0,0,0,0,0,0,1,0,5,4.57065273,1,42.74285714,5.25,2
1,0,0,0,0,0,0,0,0,11,4.441309285,1,38.09230769,6,2
0,0,0,0,0,0,0,1,0,18,5.026282072,4,30.32941176,4.857142857,2
0,0,0,0,0,0,0,1,0,30,6.402429147,2,48.12307692,4.195121951,2
0,1,0,0,0,0,0,0,0,7,4.61930188,2,30,6.818181818,1
0,1,0,0,0,0,0,0,0,6,4.078949262,1,38.9,5.8,2
0,1,0,0,0,0,0,0,0,8,4.109778134,2,33.27368421,7,2
0,1,0,0,0,0,0,0,0,7,4.052319264,2,33.27368421,5.916666667,1
1,0,0,0,0,0,0,0,0,8,7.546794099,2,37.50769231,5.428571429,2
0,1,0,0,0,0,0,0,0,9,4.939960509,2,30.6,5.6,0
0,1,0,0,0,0,0,0,0,7,4.104813865,2,36.58095238,7.111111111,0
0,1,0,0,0,0,0,0,0,7,5.292315908,2,34.71111111,6.090909091,2
0,0,0,1,0,0,0,0,0,9,4.920673361,2,34.8,5.866666667,2
0,1,0,0,0,0,0,0,0,11,4.0509863,2,36.58095238,6.916666667,2
0,1,0,0,0,0,0,0,0,10,5.261301333,2,36.14482759,5.588235294,2
0,1,0,0,0,0,0,0,0,7,4.301879268,2,30.86666667,5.555555556,2
0,0,0,1,0,0,0,0,0,8,6.212469506,2,35.30909091,6.615384615,2
0,1,0,0,0,0,0,0,0,8,4.159611477,2,34.16521739,5.857142857,1
0,1,0,0,0,0,0,0,0,8,4.366775351,2,27.05714286,5.416666667,2
0,1,0,0,0,0,0,0,0,7,5.046890192,2,34.16521739,5.384615385,1
0,1,0,0,0,0,0,0,0,8,4.284251854,2,31.46666667,5.466666667,1
0,1,0,0,0,0,0,0,0,8,5.182817635,2,34.43076923,6.461538462,1
0,1,0,0,0,0,0,0,0,10,4.708987318,2,32.2,5.714285714,2
0,1,0,0,0,0,0,0,0,7,4.741376088,2,35.37894737,6.25,2
0,1,0,0,0,0,0,0,0,8,5.007865634,2,33.13333333,5.333333333,2
0,1,0,0,0,0,0,0,0,7,4.159588119,2,36,5.8,2
0,1,0,0,0,0,0,0,0,11,6.351017379,2,34.76551724,6,1
1,0,0,0,0,0,0,0,0,8,5.564702169,1,39.6,5.285714286,2
0,1,0,0,0,0,0,0,0,9,4.575160013,2,32.42608696,6.583333333,2
0,1,0,0,0,0,0,0,0,8,3.974648408,2,31.46666667,5.692307692,0
0,1,0,0,0,0,0,0,0,8,4.044516951,2,33.49090909,5.916666667,1
0,1,0,0,0,0,0,0,0,8,4.168464868,2,29.06315789,6.363636364,2
0,1,0,0,0,0,0,0,0,7,5.420721857,2,30,7.545454545,2
0,1,0,0,0,0,0,0,0,9,5.611344187,2,37.12727273,6.833333333,2
0,1,0,0,0,0,0,0,0,6,5.037412543,2,34,5.909090909,2
0,0,0,0,1,0,0,0,0,8,5.251793811,2,31.46666667,5.75,1
0,1,0,0,0,0,0,0,0,8,4.276630474,2,34.67619048,6.153846154,2
0,1,0,0,0,0,0,0,0,8,4.071279247,2,33.27368421,5.727272727,1
0,1,0,0,0,0,0,0,0,8,4.119341732,2,29.85454545,5.583333333,2
0,1,0,0,0,0,0,0,0,7,4.348400327,2,32,6.5,2
0,1,0,0,0,0,0,0,0,9,4.403412832,1,32.93333333,4.833333333,2
0,1,0,0,0,0,0,0,0,9,4.514832166,2,34.67619048,5.846153846,2
1,0,0,0,0,0,0,0,0,42,6.540885138,8,31.85548387,4.610169492,2
